shortcode,media,caption,comments,likes,username
B2goIeRj6Ji,https://instagram.fclj2-1.fna.fbcdn.net/vp/ee1c207ee290c862ca269fcaeddb1c47/5E1F5472/t51.2885-15/e35/s1080x1080/68863261_155632595504673_5442952515473465019_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"Family portrait to say welcome back to our podcast!! Season 4 started today and we’re talking imposter syndrome and how to overcome feeling like a fraud with clinical psychologist @drjessamy 💃 70% of women and just over 50% of men have had imposter syndrome, a constant, nagging sense of self-doubt, insecurity and the fear that others think we’re not good enough to be doing what we’re doing, so we wanted to look at how you overcome that and create a new mindset that allows us to celebrate our achievements and escape the mind-trap of insecurity that so many of us fall into ❤️ On iTunes, Spotify and podcast platforms now 🙏🏼🥰 Pic by the amazing @sophia_spring_photography and make up to make a tiered mama presentable by @sjaniel 😂😂🥰❤️",0,57134,deliciouslyella
B2hAk8JANeA,https://instagram.fclj2-1.fna.fbcdn.net/vp/0e228269b82646fa640331e2cdc90f71/5E3AE86C/t51.2885-15/e35/p1080x1080/67452214_2551812181708251_861199657648420679_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,"Day3 - #Myntra3DayChallenge 
Sometimes Less is More. Less doesn't mean the lack of something rather the perfect amount of something. Inspired by the #Myntra3DayChallenge in the Less is More trend to try minimalism in outfit and baking today. What are your thoughts on Less is More? Also, have you checked out the Myntra Autumn Winter '19 collection yet? If you haven't then what are you waiting for. Click the link in bio and show us how you'd style yourself. 
#Myntra3DayChallenge #Myntra #NewSeason19 #galleri5InfluenStar",105,2393,shivesh17
B2hGI69gNyh,https://instagram.fclj2-1.fna.fbcdn.net/vp/938053b3c52cc434dd91c7a48ce4468c/5DF97A66/t51.2885-15/e35/p1080x1080/70650740_2449722985349377_2112299953096811750_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Shootin’ some snap peas!
-
#foodphotography #instafood #foodstagram #nomnom #packaging #advertising #design #foodstyling #artdirection #productphotography #broncolor #mediumformat #composite",0,185,stevehansenimages
B2hKt-LAzNo,https://instagram.fclj2-1.fna.fbcdn.net/vp/b7e4a0946584df6651f6bc7c77b26b82/5E0A2F68/t51.2885-15/e35/p1080x1080/70641158_166195954501358_742140963538414649_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"Sunsets + smoothies, it’s a season...☀️✌🏽🥥 There’s no one else allowed to spit and dip their knuckles in my smoothies but you Nalu! 🥰✊🏼Who’s your, ‘ can do no wrong boo’? everyone needs at least one 😉 and what are we calling next season~ soups and sourdough bread? 🥖🥑",119,27681,earthyandy
B2hRAf7liWy,https://instagram.fclj2-1.fna.fbcdn.net/vp/944478a0378165e14a6ab518b0f6f2b6/5E02B7D3/t51.2885-15/fr/e15/s1080x1080/70100536_102162487813711_4063344543506993543_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,"⚽🌱 ""Everyone's quite fearful to start with because you want to enjoy your burger and your sausages on your cheat day, but I trialled some [vegan versions] with some friends and they didn't even realise they were vegan. I think once you get away from the idea of it being that scary jump, if you really want a burger you can just have a vegan version."" - @smalling⁠
⁠
Start your vegan journey with us today. Link in bio 👆⁠
⁠
⁠
⁠
⁠
⁠
⠀⁠
⁠
⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg #Football #Footballer #ChrisSmalling",5,702,weareveganuary
B2hS4NbB5TA,https://instagram.fclj2-1.fna.fbcdn.net/vp/d27f2651098d6bf6b9c80fce523e507d/5E3BD6B2/t51.2885-15/e35/p1080x1080/67964582_404086013857588_7760285874366999303_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"“I was vegan for over 5 years before I took my activism to the streets. All this time I felt inadequate and not as ready as I needed to be in order to be part of the street activism community, believing that my quiet and introverted way of being was not the right way to “do” street activism... Activism is not just for people who are outgoing, comfortable talking with strangers or have the perfect response to all questions. It’s for everyone who wants to see peace and harmony and be part of the revolution that is manifesting it... Some of our most powerful leaders in history have been introverts Eleanor Roosevelt, Rosa Parks and Gandhi for example. They go to show the power of introverted leadership, leadership that doesn’t equate to being loud or dramatic but being softly-spoken and even at times quiet. This adds it’s own power because people can feel that you’re not there to speak to them because you enjoy the spotlight. You’re not there because you enjoy having these conversations, like being looked at or are seeking approval, you’re here because you have to be. There is a sense of urgency when someone whose body is screaming for them to stay home is taking to the streets, in perhaps their most uncomfortable environment, to speak out for someone in need. The message we portray besides that of our words is that this is something worth being uncomfortable for.” — excerpt from my speech ‘Introvert Activist’ given at @vegancampout 2019
.
#IntrovertActivist",22,607,blueollis
B2hZQ1zjf5G,https://instagram.fclj2-1.fna.fbcdn.net/vp/d455ed28502e5d71e00150eededdaffa/5E1D69BF/t51.2885-15/e35/p1080x1080/69780038_2563341013728434_4100923821217475588_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"3-Ingredient Crispy Tempeh 🤯 so easy, so simple, so YUM! 👅⁣
⁣
The best part? There’s no marinating required and everything comes together in less than 30 minutes (~15 if you use an air fryer!) Plus, you can add extra seasonings to taste and serve this on practically anything and everything 👌🏼👌🏼👌🏼⁣
⁣
Tap the link in my bio or head over to https://frommybowl.com/easy-baked-tempeh/ to get the full recipe details 🌟 #FromMyBowl",70,5589,frommybowl
B2h_7WXglep,https://instagram.fclj2-1.fna.fbcdn.net/vp/06d221f235d8cfab444874a9084a2a6e/5E371617/t51.2885-15/fr/e15/p1080x1080/69456090_1020418694961640_6492832379305440539_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"Looking for something to pack for lunch or make ahead this week? Make my favorite broccoli salad! 😍 🥦✨This salad is crispy, crunchy and fresh. It’s seriously addictive, thanks to the sweet-and-savory combination of freshly toasted sunflower seeds, dried cranberries and cheddar cheese. It's naturally gluten-free and can easily be made vegan, too! ✨✨⁠
⁠
Recipe on cookieandkate.com! Search ""broccoli salad."" Clickable link in my bio! #cookieandkate #vegetarian #glutenfree #broccolisalad #mealprep #huffposttaste #broccoli #buzzfeast #todayfood #eeeeeats #f52grams #feedfeed #thekitchn #yahoofood #realfood",55,2884,cookieandkate
B2hamqAoY2L,https://instagram.fclj2-1.fna.fbcdn.net/vp/ee99fc7add11bf941403168cf4f9abfc/5E0B7293/t51.2885-15/e35/p1080x1080/69056417_676447739505517_8178530965260236214_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Danggg leftovers looking good today 🌈💁🏼💯 Too pretty not to capture. An insanely yummy beetroot soup, root veggie & egg nests from #littlegreenkitchen by @gkstories & @luisegreenkitchenstories 👌🏼 and a spicy green sauce that I put on, well, most things 🐸 Details coming! 💫",0,419,cashewkitchen
B2hev3mlMVJ,https://instagram.fclj2-1.fna.fbcdn.net/vp/2ae2d229f48213db35a889b2e18acf2c/5DF99219/t51.2885-15/fr/e15/s1080x1080/69250012_466654087265403_4027232155502823187_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,"😢 To you it is just a meal, but to them it is existence itself.⁠
⁠
🧡 Try vegan with us! Link in bio.⁠
⁠
⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg #Pigs",50,2409,weareveganuary
B2his02I9gf,https://instagram.fclj2-1.fna.fbcdn.net/vp/4b7aa42b5eb29190de27f1f07552648e/5E1B81AA/t51.2885-15/e35/s1080x1080/69776703_738897319881827_5779026516112174846_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"🍝PASTA GAINS💪🏼
Pasta is considered a processed food, I am not against processed foods in moderation, processed does not mean BAD❌Especially when used to your advantage. For example, I just had a day where I trained for 3.5 hours and burned A LOT of calories. That is when healthier processed foods like pasta & breads can come in handy as they are super calorie rich and helps me replenish what I burned much easier than if I were to eat only whole foods🥦
Processed foods with one ingredient is nowhere near as harmful as actual junk food with all sorts of strange artificial ingredients...
👉🏼Some processed foods I personally consider fine in moderation are things like pastas, breads, tofu, plant milks, nutritional yeast, dairy-free yogurt, bean burgers🍔
Ofcourse, I always recommend eating most of your calories from whole plant foods✌🏼🌱
What are some minimally processed foods you consume?👇🏼",49,2381,jonvenus
B2hmC-GB6oU,https://instagram.fclj2-1.fna.fbcdn.net/vp/270bff5f32603a8d2fcb1a4501769ca1/5D84D876/t51.2885-15/sh0.08/e35/s640x640/69521967_385399565712073_6546033861020424433_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"‪Activism works. ‬
‪So act.‬
‪See you in the streets! ‬
‪20-27th of September #ClimateStrike ‬
‪#FridaysForFuture #schoolstrike4climate #Amnesty ‬",3768,487940,gretathunberg
B2hpgpQnwKZ,https://instagram.fclj2-1.fna.fbcdn.net/vp/18b7a279fce0862d59d79fb58bbd6ba8/5E16F28E/t51.2885-15/e35/68954744_2374052609297422_1818575524142234943_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"⚰️👗 Today, London Fashion Week was put to rest - at least, symbolically. The truth is, there is no fashion, as we know it, on a dead planet. ⁣
⁣
I was interviewed a few times whilst we - Extinction Rebellion - prepared to walk our funeral procession to 180 The Strand, where LFW is now held. Journalists asked me why I was there and I told them my story (and how it was my first fashion week despite being invited over the years) and said that this is about my future. It's as simple as that.⁣
⁣
At least in the UK, we aren't seeing extreme affects of the climate crisis *yet*. We've seen hot weather but some people are still seeing it as a time to rejoice we see torrential rain as typical for Britain and we most certainly do not connect the dots of this to industries such as fashion. No, it's not the main cause but it's one of many. ⁣
⁣
We need action NOW in always possible. That's why I'm here. That's why I'll be striking on Friday. That's why I'll continue to use my voice. (All while I'm dressed in second-hand and years old clothes, of course. I'll never put my wardrobe to rest and neither should you). 👗⚰️⁣📷: @tansyhoskins
⁣
#extinctionrebellion #xrboycottfashion #boycottfashion #londonfashionweek #lfwss20 #lfw #london #fashionisecocide #beyondfashion #riplfw #sustainablefashion #climatecrisis #sustainableactivist #ethicalfashion #sustainability #secondhandclothes #SecondhandSeptember #upcycled #thrifted #funeral #nyfw",30,557,tollydollyposh
B2hsZQpgglY,https://instagram.fclj2-1.fna.fbcdn.net/vp/8664c362925d9d65a72b4d7ed9f6f778/5E1D2269/t51.2885-15/e35/p1080x1080/69426405_508559409922346_1444609549936790379_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"🍫 GUT HEALING PUMPKIN CHOCOLATE CHIP MUFFINS! 🍫
it’s no secret that i’ve been suffering from some major stomach issues lately- thank you so much btw for the abundance of tips and love on my last post. i love you guys SO MUCH.
i wanted to make a yummy treat that would be healing for my stomach at the same time. dealing with parasites, food allergies, inflammation, and lyme all at the same time is NO JOKE.
but these are freakin delish so plz enjoy!!!! full blog post with all of my gut healing remedies coming to the bloggy this week. 💁🏼‍♀️
~ RECIPE ~
+ 1 1/4 cup buckwheat flour (yes it’s g-free!)
+ 1/2 cup cacao powder
+ 1 cup pumpkin purée
+ 2 tbsp colostrum (for gut healing)
+ 2 tbsp L-glutamine powder (for gut healing)
+ 1 cup almond mylk
+ healthy dose of liquid stevia (if stevia doesn’t bother you)
+ 1 tsp vanilla extract
+ 1 tsp baking powder
+ 1 tsp baking soda
+ OPTIONAL- 1 scoop @lilsipper x @nuzest_usa cacao digestive protein
+ bake at 375 degrees for 25 min or until nice & fluffy.
ENJOY! tag me in your creations so i can see! #tbbmademedoit #sosfree #healthyrecipe #guthealing #lymewarrior #PUMPKINszn",304,3446,thebalancedblonde
B2htDAOFB35,https://instagram.fclj2-1.fna.fbcdn.net/vp/a88b90fa2b82d42dff59b435c9c92913/5E05BF81/t51.2885-15/e35/p1080x1080/69318462_133173064637438_3021867187083530469_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"Tuesday Hopes & Dreams. Hell Yes. I Love You, Pizza. Who’s in? 🍕🔥",0,11794,dennistheprescott
B2hzM1FhQ23,https://instagram.fclj2-1.fna.fbcdn.net/vp/4bccbf4a31265f6f11fe084a479b412c/5E172C84/t51.2885-15/e35/p1080x1080/69178537_225825811722084_4997597957361301853_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"Just a girl and her vegan doughnut 🙃 Found this @luckysdoughnuts at @49th while we were up in Vancouver, BC! They kept them behind the counter when we went so if you go, just ask if they have any ✨ These were more like cake baked into the shape of a doughnut rather than an actual doughnut butttt I’m not complaining, @consciouschris and I gobbled it right up and cake for breakfast while on vacation is totally acceptable right? 😍😂 #vegan #vegandonut #vegandoughnut #luckysdoughnuts #49thparallel #vancouverbc",15,1446,sweetsimplevegan
B2jNMP_ANQf,https://instagram.fclj2-1.fna.fbcdn.net/vp/9b93421781da9c98044eccf71ea3f671/5E01F4BF/t51.2885-15/fr/e15/s1080x1080/71065038_372546300347439_5988899429128797679_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"🥭 4 Ingredient Protein Mango Ice Cream 🥭⁠
⠀⁠
As some of you know, I absolutely LOVE ice cream, especially when I can make it super healthy and high in protein like this one!⁠
⠀⁠
All you need is these 4 ingredients and some liquid to reach the consistency you prefer!⁠
⠀⁠
✅ 3 cups of frozen Mango⁠
✅ 1 scoop @vivolife protein powder⁠
✅ 1 can Coconut Cream⁠
✅ 2 tbsp Maple syrup (you can use dates or an alternative sweetener too)⁠
+ some water/plant milk to make sure it blends well!⁠
⠀⁠
So, here are the instructions...:⁠
⠀⁠
1️⃣ Blend all ingredients in decent blender or food processor⁠
2️⃣ Pause, scrape down sides of the blender and continue⁠
3️⃣Add water or plant milk for desired consistency⁠
4️⃣ Serve into a tub and store in the freezer if you want your ice cream to be firm⁠
OR... Eat straight away! The choice is yours.⁠
⠀⁠
I 100% recommend you to try this and let me know how it goes!⁠
⠀⁠
P.s. if you want to get more awesome recipes like this, you’ll love my Tasty Vegan Recipes ebook (link in my bio to purchase)⁠
⠀⁠
#plantfueled #veganfitness #veganathlete #veganstrong #vegannutrition #vegangains #vegainz #govegan🌱 #poweredbyplants #plantbuilt #veganaf #veganbodybuilding #plantbaseddiet #veganmuscle #plantbasednutrition #veganism #veganfood #fueledbyplants #govegan",17,798,jonvenus
